  Line,  Analysis,             Time Code,           Port,  Inj Nr,  d(17_16)Mean,  d(18_16)Mean,    d(D_H)Mean,      E17_Mean,      H2O_Mean,  Ignore, Good,                            Identifier 1,                            Identifier 2,   Gas Configuration,Timestamp Mean,   d(17_16)_SD,   d(18_16)_SD,     d(D_H)_SD,        E17_SD,        H2O_SD,   d(18_16)_Sl,     d(D_H)_Sl,        H2O_Sl,baseline_shift,   slope_shift,     residuals,baseline_curvature,      interval,       ch4_ppm,  h16od_adjust,   h16od_shift,n2_flag,      DAS Temp,      Tray,  Sample,     Job,    Method,Error Code,Pulse Good
   494,   Q-13972,   2022/10/31 11:36:21,           1-30,       2,       -14.416,       -26.812,      -187.433,        -0.171,         19625,      -1,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667216450.95,         0.247,         0.243,         0.471,         0.167,       131.211,         0.002,         0.006,         2.190,        89.900,        34.651,         1.029,        74.805,         0.938,         0.359,        0.0000,        0.0000,    0,        41.812,         1,      30,       8,Picarro IAEA,       0,       1
   495,   Q-13972,   2022/10/31 11:45:22,           1-30,       3,       -14.510,       -26.952,      -188.985,        -0.190,         19688,      -1,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667216992.72,         0.245,         0.257,         0.464,         0.168,       130.092,         0.003,         0.006,         2.182,        90.201,        34.735,         1.041,        75.274,         0.936,         0.446,        0.0000,        0.0000,    0,        41.812,         1,      30,       8,Picarro IAEA,       0,       1
   496,   Q-13972,   2022/10/31 11:54:24,           1-30,       4,       -14.520,       -27.015,      -189.839,        -0.167,         19709,       0,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667217538.74,         0.251,         0.253,         0.438,         0.171,       134.717,         0.002,         0.005,         2.157,        90.383,        34.831,         1.030,        74.780,         0.937,         0.334,       -0.0000,        0.0000,    0,        41.875,         1,      30,       8,Picarro IAEA,       0,       1
   497,   Q-13972,   2022/10/31 12:03:26,           1-30,       5,       -14.572,       -27.094,      -190.468,        -0.176,         19605,       0,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667218081.09,         0.245,         0.237,         0.426,         0.172,       132.130,         0.002,         0.004,         2.134,        89.821,        34.669,         1.018,        74.414,         0.937,         0.292,        0.0000,        0.0000,    0,        42.000,         1,      30,       8,Picarro IAEA,       0,       1
   498,   Q-13972,   2022/10/31 12:12:28,           1-30,       6,       -14.576,       -27.130,      -190.796,        -0.161,         19680,       0,    1,    W-81932 / TNMJSQ_1_9_0 / 208 / 808 /,                                 OH-27 C,                 H2O, 1667218619.09,         0.257,         0.248,         0.388,         0.174,       131.419,         0.002,         0.004,         2.186,        90.225,        34.692,         1.031,        74.926,         0.936,         0.307,        0.0000,        0.0000,    0,        41.875,         1,      30,       8,Picarro IAEA,       0,       1
   499,   Q-13973,   2022/10/31 12:21:31,           1-31,       1,        -7.808,       -14.542,       -89.261,        -0.105,         19639,      -1,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667219165.51,         0.260,         0.235,         0.350,         0.180,       132.385,         0.002,         0.000,         2.127,        90.037,        34.052,         1.063,        77.134,         0.938,         0.318,       -0.0000,        0.0000,    0,        41.875,         1,      31,       8,Picarro IAEA,       0,       1
   500,   Q-13973,   2022/10/31 12:30:33,           1-31,       2,        -7.506,       -14.004,       -81.648,        -0.088,         19656,      -1,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667219707.22,         0.240,         0.237,         0.344,         0.165,       134.549,         0.002,        -0.001,         2.156,        90.156,        34.048,         1.063,        77.229,         0.937,         0.280,       -0.0000,        0.0000,    0,        41.875,         1,      31,       8,Picarro IAEA,       0,       1
   501,   Q-13973,   2022/10/31 12:39:34,           1-31,       3,        -7.428,       -13.875,       -79.796,        -0.078,         19630,      -1,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667220248.72,         0.246,         0.229,         0.339,         0.174,       134.288,         0.002,        -0.001,         2.145,        89.985,        34.075,         1.057,        77.070,         0.940,         0.258,        0.0000,        0.0000,    0,        41.875,         1,      31,       8,Picarro IAEA,       0,       1
   502,   Q-13973,   2022/10/31 12:48:36,           1-31,       4,        -7.369,       -13.755,       -78.936,        -0.083,         19663,       0,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667220791.01,         0.247,         0.240,         0.356,         0.162,       131.736,         0.002,        -0.000,         2.121,        90.247,        34.039,         1.062,        76.975,         0.936,         0.235,       -0.0000,        0.0000,    0,        41.875,         1,      31,       8,Picarro IAEA,       0,       1
   503,   Q-13973,   2022/10/31 12:57:38,           1-31,       5,        -7.357,       -13.711,       -78.227,        -0.095,         19597,       0,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667221332.78,         0.237,         0.233,         0.387,         0.166,       135.071,         0.002,         0.000,         2.173,        89.794,        34.139,         1.051,        76.695,         0.938,         0.294,       -0.0000,       -0.0000,    0,        41.812,         1,      31,       8,Picarro IAEA,       0,       1
   504,   Q-13973,   2022/10/31 13:06:40,           1-31,       6,        -7.356,       -13.674,       -77.847,        -0.114,         19674,       0,    1,   W-81935 / TNMJSQ_1_10_0 / 208 / 808 /,                                 OH-30 C,                 H2O, 1667221870.80,         0.265,         0.252,         0.325,         0.195,       130.170,         0.002,        -0.000,         2.167,        90.192,        34.206,         1.059,        77.189,         0.935,         0.282,       -0.0000,       -0.0000,    0,        41.875,         1,      31,       8,Picarro IAEA,       0,       1
   505,   Q-13974,   2022/10/31 13:15:41,           1-32,       1,       -12.663,       -23.596,      -159.393,        -0.135,         19711,      -1,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667222411.90,         0.234,         0.253,         0.409,         0.161,       133.927,         0.002,         0.005,         2.228,        90.460,        34.664,         1.032,        75.171,         0.937,         0.235,        0.0000,        0.0000,    0,        41.812,         1,      32,       8,Picarro IAEA,       0,       1
   506,   Q-13974,   2022/10/31 13:24:43,           1-32,       2,       -12.867,       -23.950,      -165.181,        -0.151,         19752,      -1,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667222953.05,         0.242,         0.245,         0.446,         0.167,       132.499,         0.002,         0.005,         2.207,        90.559,        34.788,         1.044,        75.800,         0.937,         0.296,        0.0000,       -0.0000,    0,        41.812,         1,      32,       8,Picarro IAEA,       0,       1
   507,   Q-13974,   2022/10/31 13:33:45,           1-32,       3,       -12.965,       -24.104,      -166.733,        -0.167,         19725,      -1,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667223499.95,         0.261,         0.252,         0.425,         0.175,       134.571,         0.002,         0.004,         2.161,        90.407,        34.595,         1.052,        76.149,         0.938,         0.418,       -0.0000,        0.0000,    0,        41.750,         1,      32,       8,Picarro IAEA,       0,       1
   508,   Q-13974,   2022/10/31 13:42:47,           1-32,       4,       -12.956,       -24.170,      -167.562,        -0.122,         19696,       0,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667224041.59,         0.236,         0.232,         0.379,         0.169,       134.243,         0.002,         0.004,         2.160,        90.380,        34.604,         1.037,        75.140,         0.937,         0.259,        0.0000,        0.0000,    0,        41.812,         1,      32,       8,Picarro IAEA,       0,       1
   509,   Q-13974,   2022/10/31 13:51:48,           1-32,       5,       -13.027,       -24.263,      -168.002,        -0.144,         19665,       0,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667224583.12,         0.258,         0.244,         0.418,         0.178,       132.403,         0.002,         0.004,         2.132,        90.097,        34.648,         1.035,        75.316,         0.938,         0.335,       -0.0000,       -0.0000,    0,        41.875,         1,      32,       8,Picarro IAEA,       0,       1
   510,   Q-13974,   2022/10/31 14:00:50,           1-32,       6,       -13.030,       -24.281,      -168.395,        -0.137,         19643,       0,    1,   W-81927 / TNMJSQ_1_11_0 / 208 / 808 /,                               WICO 03 B,                 H2O, 1667225125.04,         0.255,         0.235,         0.377,         0.176,       132.863,         0.002,         0.003,         2.133,        90.067,        34.509,         1.035,        75.154,         0.939,         0.321,       -0.0000,        0.0000,    0,        41.812,         1,      32,       8,Picarro IAEA,       0,       1
   511,   Q-13975,   2022/10/31 14:09:52,           1-33,       1,        -2.642,        -4.919,       -14.663,        -0.042,         19651,      -1,    1,   W-81923 / TNMJSQ_1_12_0 / 208 / 808 /,                                 OH-29 B,                 H2O, 1667225667.62,         0.240,         0.223,         0.438,         0.171,       133.979,         0.001,        -0.002,         2.154,        90.269,        33.718,         1.067,        77.865,         0.937,         0.062,       -0.0000,       -0.0000,    0,        41.750,         1,      33,       8,Picarro IAEA,       0,       1
   512,   Q-13975,   2022/10/31 14:18:54,           1-33,       2,        -2.251,        -4.144,        -2.983,        -0.061,         19702,      -1,    1,   W-81923 / TNMJSQ_1_12_0 / 208 / 808 /,                                 OH-29 B,                 H2O, 1667226204.30,         0.258,         0.240,         0.429,         0.177,       128.010,         0.002,        -0.004,         2.147,        90.404,        33.811,         1.086,        78.869,         0.936,         0.215,        0.0000,        0.0000,    0,        41.812,         1,      33,       8,Picarro IAEA,       0,       1
   513,   Q-13975,   2022/10/31 14:27:56,           1-33,       3,        -2.132,        -3.932,        -0.221,        -0.054,         19727,      -1,    1,   W-81923 / TNMJSQ_1_12_0 / 208 / 808 /,                                 OH-29 B,                 H2O, 1667226750.90,         0.258,         0.227,         0.400,         0.183,       133.779,         0.001,        -0.003,         2.160,        90.491,        33.748,         1.099,        79.525,         0.937,         0.289,       -0.0000,        0.0000,    0,        41.812,         1,      33,       8,Picarro IAEA,       0,       1
   514,   Q-13975,   2022/10/31 14:36:57,           1-33,       4,        -2.015,        -3.744,         1.361,        -0.037,         19681,       0,    1,   W-81923 / TNMJSQ_1_12_0 / 208 / 808 /,                                 OH-29 B,                 H2O, 1667227292.73,         0.256,         0.245,         0.356,         0.184,       134.986,         0.001,        -0.001,         2.168,        90.358,        33.619,         1.089,        78.997,         0.937,         0.201,        0.0000,        0.0000,    0,        41.875,         1,      33,       8,Picarro IAEA,       0,       1
   515,   Q-13975,   2022/10/31 14:46:00,           1-33,       5,        -1.977,        -3.639,         2.298,        -0.054,         19698,       0,    1,   W-81923 / TNMJSQ_1_12_0 / 208 / 808 /,                                 OH-29 B,                 H2O, 1667227835.02,         0.231,         0.235,         0.356,         0.158,       132.926,         0.001,        -0.002,         2.135,        90.467,        33.747,         1.080,        78.702,         0.937,         0.082,        0.0000,       -0.0000,    0,        41.812,         1,      33,       8,Picarro IAEA,       0,       1
   516,   Q-13975,   2022/10/31 14:55:02,           1-33,       6,        -1.951,        -3.589,         3.047,        -0.054,         19687,       0,    1,   W-81923 / TNMJSQ_1_12_0 / 208 / 808 /,                                 OH-29 B,                 H2O, 1667228376.43,         0.272,         0.249,         0.378,         0.192,       131.830,         0.002,        -0.002,         2.126,        90.350,        33.826,         1.080,        78.517,         0.937,         0.175,        0.0000,        0.0000,    0,        41.875,         1,      33,       8,Picarro IAEA,       0,       1
   517,   Q-13976,   2022/10/31 15:04:03,           1-34,       1,        -0.820,        -1.453,         5.338,        -0.052,         19717,      -1,    1,   W-81917 / TNMJSQ_1_13_0 / 208 / 808 /,                               WICO 04 A,                 H2O, 1667228914.05,         0.245,         0.224,         0.367,         0.177,       133.009,         0.002,        -0.001,         2.215,        90.534,        33.632,         1.093,        79.381,         0.938,         0.224,       -0.0000,        0.0000,    0,        41.875,         1,      34,       8,Picarro IAEA,       0,       1
   518,   Q-13976,   2022/10/31 15:13:05,           1-34,       2,        -0.772,        -1.328,         5.893,        -0.070,         19722,      -1,    1,   W-81917 / TNMJSQ_1_13_0 / 208 / 808 /,                               WICO 04 A,                 H2O, 1667229459.37,         0.239,         0.233,         0.364,         0.169,       135.161,         0.001,        -0.001,         2.162,        90.526,        33.673,         1.093,        79.389,         0.937,         0.247,       -0.0000,        0.0000,    0,        41.875,         1,      34,       8,Picarro IAEA,       0,       1
   519,   Q-13976,   2022/10/31 15:22:07,           1-34,       3,        -0.744,        -1.280,         6.250,        -0.067,         19661,      -1,    1,   W-81917 / TNMJSQ_1_13_0 / 208 / 808 /,                               WICO 04 A,                 H2O, 1667230001.65,         0.272,         0.255,         0.351,         0.192,       131.722,         0.002,         0.001,         2.125,        90.186,        33.637,         1.086,        79.011,         0.938,         0.186,        0.0000,        0.0000,    0,        41.812,         1,      34,       8,Picarro IAEA,       0,       1
   520,   Q-13976,   2022/10/31 15:31:09,           1-34,       4,        -0.682,        -1.218,         6.455,        -0.039,         19651,       0,    1,   W-81917 / TNMJSQ_1_13_0 / 208 / 808 /,                               WICO 04 A,                 H2O, 1667230543.42,         0.234,         0.233,         0.354,         0.165,       133.551,         0.001,        -0.001,         2.151,        90.238,        33.564,         1.080,        78.697,         0.937,         0.099,        0.0000,        0.0000,    0,        41.812,         1,      34,       8,Picarro IAEA,       0,       1
   521,   Q-13976,   2022/10/31 15:40:10,           1-34,       5,        -0.674,        -1.188,         6.646,        -0.047,         19672,       0,    1,   W-81917 / TNMJSQ_1_13_0 / 208 / 808 /,                               WICO 04 A,                 H2O, 1667231084.99,         0.250,         0.252,         0.380,         0.170,       133.306,         0.002,         0.000,         2.128,        90.317,        33.703,         1.085,        78.600,         0.936,         0.104,        0.0000,       -0.0000,    0,        41.875,         1,      34,       8,Picarro IAEA,       0,       1
   522,   Q-13976,   2022/10/31 15:49:12,           1-34,       6,        -0.668,        -1.154,         6.846,        -0.059,         19695,       0,    1,   W-81917 / TNMJSQ_1_13_0 / 208 / 808 /,                               WICO 04 A,                 H2O, 1667231626.86,         0.252,         0.237,         0.375,         0.169,       132.174,         0.002,        -0.001,         2.126,        90.434,        33.644,         1.085,        79.081,         0.938,         0.155,       -0.0000,        0.0000,    0,        41.875,         1,      34,       8,Picarro IAEA,       0,       1
   523,   Q-13977,   2022/10/31 15:58:14,           1-35,       1,        -6.531,       -12.178,       -66.462,        -0.084,         19634,      -1,    1,   W-81936 / TNMJSQ_1_14_0 / 208 / 808 /,                               WICO 01 C,                 H2O, 1667232164.29,         0.240,         0.236,         0.368,         0.163,       131.570,         0.003,         0.004,         2.202,        90.090,        33.837,         1.064,        77.517,         0.936,         0.207,        0.0000,        0.0000,    0,        41.875,         1,      35,       8,Picarro IAEA,       0,       1
   524,   Q-13977,   2022/10/31 16:07:16,           1-35,       2,        -6.764,       -12.624,       -71.963,        -0.078,         19703,      -1,    1,   W-81936 / TNMJSQ_1_14_0 / 208 / 808 /,                               WICO 01 C,                 H2O, 1667232711.27,         0.260,         0.250,         0.392,         0.176,       133.286,         0.002,         0.003,         2.125,        90.392,        34.135,         1.067,        77.561,         0.937,         0.282,        0.0000,       -0.0000,    0,        41.750,         1,      35,       8,Picarro IAEA,       0,       1
   525,   Q-13977,   2022/10/31 16:16:18,           1-35,       3,        -6.866,       -12.788,       -73.244,        -0.094,         19671,      -1,    1,   W-81936 / TNMJSQ_1_14_0 / 208 / 808 /,                               WICO 01 C,                 H2O, 1667233252.93,         0.249,         0.247,         0.396,         0.170,       132.387,         0.002,         0.003,         2.130,        90.166,        34.080,         1.071,        77.646,         0.937,         0.311,        0.0000,        0.0000,    0,        41.812,         1,      35,       8,Picarro IAEA,       0,       1
   526,   Q-13977,   2022/10/31 16:25:20,           1-35,       4,        -6.876,       -12.825,       -73.982,        -0.085,         19650,       0,    1,   W-81936 / TNMJSQ_1_14_0 / 208 / 808 /,                               WICO 01 C,                 H2O, 1667233794.97,         0.242,         0.241,         0.375,         0.176,       134.304,         0.002,         0.003,         2.165,        90.142,        34.152,         1.051,        76.864,         0.939,         0.218,        0.0000,       -0.0000,    0,        41.812,         1,      35,       8,Picarro IAEA,       0,       1
   527,   Q-13977,   2022/10/31 16:34:22,           1-35,       5,        -6.918,       -12.886,       -74.442,        -0.094,         19629,       0,    1,   W-81936 / TNMJSQ_1_14_0 / 208 / 808 /,                               WICO 01 C,                 H2O, 1667234332.17,         0.250,         0.249,         0.357,         0.159,       130.781,         0.002,         0.002,         2.186,        90.043,        34.128,         1.048,        76.561,         0.939,         0.162,        0.0000,        0.0000,    0,        41.812,         1,      35,       8,Picarro IAEA,       0,       1
   528,   Q-13977,   2022/10/31 16:43:24,           1-35,       6,        -6.936,       -12.928,       -74.668,        -0.089,         19731,       0,    1,   W-81936 / TNMJSQ_1_14_0 / 208 / 808 /,                               WICO 01 C,                 H2O, 1667234878.75,         0.247,         0.246,         0.348,         0.166,       134.049,         0.002,         0.002,         2.158,        90.558,        34.069,         1.072,        77.810,         0.936,         0.264,        0.0000,        0.0000,    0,        41.750,         1,      35,       8,Picarro IAEA,       0,       1
   529,   Q-13978,   2022/10/31 16:52:26,           1-36,       1,        -2.748,        -5.086,       -14.300,        -0.059,         19692,      -1,    1,     W-100 / TNMJSQ_1_15_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667235420.78,         0.233,         0.223,         0.358,         0.160,       131.910,         0.002,        -0.000,         2.121,        90.425,        33.763,         1.080,        78.532,         0.938,         0.222,        0.0000,        0.0000,    0,        41.875,         1,      36,       8,Picarro IAEA,       0,       1
   530,   Q-13978,   2022/10/31 17:01:27,           1-36,       2,        -2.594,        -4.782,        -9.915,        -0.067,         19743,      -1,    1,     W-100 / TNMJSQ_1_15_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667235961.90,         0.258,         0.236,         0.361,         0.176,       134.051,         0.002,         0.001,         2.164,        90.669,        33.852,         1.086,        78.794,         0.938,         0.187,        0.0000,        0.0000,    0,        41.750,         1,      36,       8,Picarro IAEA,       0,       1
   531,   Q-13978,   2022/10/31 17:10:28,           1-36,       3,        -2.526,        -4.680,        -8.829,        -0.052,         19715,      -1,    1,     W-100 / TNMJSQ_1_15_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667236498.93,         0.246,         0.217,         0.367,         0.174,       129.488,         0.002,        -0.001,         2.164,        90.546,        33.819,         1.077,        78.500,         0.937,         0.114,        0.0000,       -0.0000,    0,        41.875,         1,      36,       8,Picarro IAEA,       0,       1
   532,   Q-13978,   2022/10/31 17:19:30,           1-36,       4,        -2.511,        -4.646,        -8.329,        -0.056,         19716,       0,    1,     W-100 / TNMJSQ_1_15_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667237045.44,         0.250,         0.220,         0.348,         0.182,       132.774,         0.002,         0.000,         2.127,        90.523,        33.923,         1.073,        78.376,         0.939,         0.144,        0.0000,        0.0000,    0,        41.812,         1,      36,       8,Picarro IAEA,       0,       1
   533,   Q-13978,   2022/10/31 17:28:31,           1-36,       5,        -2.480,        -4.599,        -7.953,        -0.049,         19728,       0,    1,     W-100 / TNMJSQ_1_15_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667237586.68,         0.238,         0.224,         0.349,         0.171,       133.530,         0.002,         0.000,         2.140,        90.591,        33.828,         1.089,        78.771,         0.938,         0.176,       -0.0000,       -0.0000,    0,        41.812,         1,      36,       8,Picarro IAEA,       0,       1
   534,   Q-13978,   2022/10/31 17:37:33,           1-36,       6,        -2.476,        -4.591,        -7.739,        -0.049,         19710,       0,    1,     W-100 / TNMJSQ_1_15_0 / 208 / 808 /,                          USGS45 Control,                 H2O, 1667238123.79,         0.264,         0.244,         0.366,         0.180,       130.693,         0.002,         0.001,         2.178,        90.512,        33.828,         1.083,        78.515,         0.938,         0.144,        0.0000,        0.0000,    0,        41.875,         1,      36,       8,Picarro IAEA,       0,       1
   535,   Q-13979,   2022/10/31 17:46:35,           1-37,       1,        -6.662,       -12.434,       -68.116,        -0.078,         19775,      -1,    1,   W-81914 / TNMJSQ_1_16_0 / 208 / 808 /,                               WICO 01 A,                 H2O, 1667238666.17,         0.244,         0.226,         0.372,         0.171,       131.785,         0.002,         0.003,         2.193,        90.824,        34.308,         1.064,        77.384,         0.939,         0.198,        0.0000,        0.0000,    0,        41.875,         1,      37,       8,Picarro IAEA,       0,       1
   536,   Q-13979,   2022/10/31 17:55:37,           1-37,       2,        -6.758,       -12.655,       -72.151,        -0.057,         20244,      -1,    1,   W-81914 / TNMJSQ_1_16_0 / 208 / 808 /,                               WICO 01 A,                 H2O, 1667239211.41,         0.242,         0.230,         0.428,         0.172,       137.551,         0.002,         0.004,         2.190,        93.470,        35.065,         1.088,        78.782,         0.936,         0.166,       -0.0000,       -0.0000,    0,        41.750,         1,      37,       8,Picarro IAEA,       0,       1
   537,   Q-13979,   2022/10/31 18:04:38,           1-37,       3,        -6.939,       -12.912,       -73.903,        -0.102,         19564,      -1,    1,   W-81914 / TNMJSQ_1_16_0 / 208 / 808 /,                               WICO 01 A,                 H2O, 1667239748.58,         0.262,         0.240,         0.391,         0.182,       132.944,         0.002,         0.004,         2.216,        89.563,        34.027,         1.058,        77.006,         0.938,         0.346,       -0.0000,        0.0000,    0,        41.688,         1,      37,       8,Picarro IAEA,       0,       1
   538,   Q-13979,   2022/10/31 18:13:40,           1-37,       4,        -6.958,       -12.955,       -74.466,        -0.097,         19549,       0,    1,   W-81914 / TNMJSQ_1_16_0 / 208 / 808 /,                               WICO 01 A,                 H2O, 1667240290.84,         0.235,         0.227,         0.366,         0.171,       131.349,         0.002,         0.003,         2.199,        89.571,        33.792,         1.056,        77.013,         0.937,         0.242,       -0.0000,       -0.0000,    0,        41.688,         1,      37,       8,Picarro IAEA,       0,       1
   539,   Q-13979,   2022/10/31 18:22:41,           1-37,       5,        -6.934,       -12.971,       -74.844,        -0.065,         19528,       0,    1,   W-81914 / TNMJSQ_1_16_0 / 208 / 808 /,                               WICO 01 A,                 H2O, 1667240831.52,         0.222,         0.244,         0.361,         0.156,       130.988,         0.002,         0.003,         2.179,        89.527,        33.787,         1.049,        76.525,         0.937,         0.185,        0.0000,        0.0000,    0,        41.625,         1,      37,       8,Picarro IAEA,       0,       1
   540,   Q-13979,   2022/10/31 18:31:42,           1-37,       6,        -6.965,       -12.993,       -75.034,        -0.084,         19580,       0,    1,   W-81914 / TNMJSQ_1_16_0 / 208 / 808 /,                               WICO 01 A,                 H2O, 1667241377.19,         0.229,         0.233,         0.380,         0.159,       134.011,         0.002,         0.003,         2.142,        89.781,        34.099,         1.046,        76.198,         0.937,         0.128,        0.0000,        0.0000,    0,        41.625,         1,      37,       8,Picarro IAEA,       0,       1
   541,   Q-13980,   2022/10/31 18:40:44,           1-38,       1,        -2.182,        -4.039,        -3.625,        -0.048,         19746,      -1,    1,   W-81912 / TNMJSQ_1_17_0 / 208 / 808 /,                                 OH-29 A,                 H2O, 1667241914.97,         0.233,         0.231,         0.348,         0.171,       132.939,         0.002,         0.001,         2.215,        90.736,        33.894,         1.083,        78.520,         0.937,         0.131,        0.0000,        0.0000,    0,        41.500,         1,      38,       8,Picarro IAEA,       0,       1
   542,   Q-13980,   2022/10/31 18:49:46,           1-38,       2,        -2.002,        -3.672,         2.027,        -0.062,         19662,      -1,    1,   W-81912 / TNMJSQ_1_17_0 / 208 / 808 /,                                 OH-29 A,                 H2O, 1667242461.63,         0.243,         0.226,         0.362,         0.167,       132.691,         0.002,        -0.002,         2.131,        90.194,        33.692,         1.087,        78.857,         0.938,         0.237,       -0.0000,        0.0000,    0,        41.500,         1,      38,       8,Picarro IAEA,       0,       1
   543,   Q-13980,   2022/10/31 18:58:47,           1-38,       3,        -1.920,        -3.557,         3.181,        -0.041,         19733,      -1,    1,   W-81912 / TNMJSQ_1_17_0 / 208 / 808 /,                                 OH-29 A,                 H2O, 1667243002.29,         0.245,         0.231,         0.362,         0.178,       132.497,         0.002,        -0.000,         2.136,        90.635,        33.743,         1.086,        79.103,         0.938,         0.175,        0.0000,       -0.0000,    0,        41.375,         1,      38,       8,Picarro IAEA,       0,       1
   544,   Q-13980,   2022/10/31 19:07:50,           1-38,       4,        -1.904,        -3.486,         3.942,        -0.062,         19611,       0,    1,   W-81912 / TNMJSQ_1_17_0 / 208 / 808 /,                                 OH-29 A,                 H2O, 1667243540.27,         0.250,         0.244,         0.368,         0.173,       129.267,         0.002,         0.000,         2.162,        89.927,        33.541,         1.087,        78.845,         0.937,         0.231,       -0.0000,        0.0000,    0,        41.438,         1,      38,       8,Picarro IAEA,       0,       1
   545,   Q-13980,   2022/10/31 19:16:51,           1-38,       5,        -1.844,        -3.419,         4.315,        -0.038,         19710,       0,    1,   W-81912 / TNMJSQ_1_17_0 / 208 / 808 /,                                 OH-29 A,                 H2O, 1667244081.58,         0.246,         0.224,         0.331,         0.180,       132.124,         0.001,         0.001,         2.213,        90.588,        33.770,         1.075,        78.436,         0.936,         0.014,       -0.0000,        0.0000,    0,        41.438,         1,      38,       8,Picarro IAEA,       0,       1
   546,   Q-13980,   2022/10/31 19:25:53,           1-38,       6,        -1.856,        -3.419,         4.693,        -0.049,         19668,       0,    1,   W-81912 / TNMJSQ_1_17_0 / 208 / 808 /,                                 OH-29 A,                 H2O, 1667244627.14,         0.237,         0.218,         0.356,         0.182,       134.465,         0.002,         0.001,         2.148,        90.265,        33.478,         1.098,        79.339,         0.938,         0.245,       -0.0000,       -0.0000,    0,        41.438,         1,      38,       8,Picarro IAEA,       0,       1
   547,   Q-13981,   2022/10/31 19:34:55,           1-39,       1,        -6.691,        -9.738,       -40.853,        -1.546,         19727,      -1,    1,   W-81933 / TNMJSQ_1_18_0 / 208 / 808 /,                                 OH-28 C,                 H2O, 1667245169.94,         0.258,         0.237,         0.362,         0.179,       132.526,         0.002,         0.002,         2.129,        90.490,        34.035,         1.083,        78.404,         0.937,         0.277,        0.0000,       -0.0000,    0,        41.375,         1,      39,       8,Picarro IAEA,       0,       1
   548,   Q-13981,   2022/10/31 19:43:56,           1-39,       2,        -6.924,       -10.023,       -44.225,        -1.629,         19664,      -1,    1,   W-81933 / TNMJSQ_1_18_0 / 208 / 808 /,                                 OH-28 C,                 H2O, 1667245710.79,         0.238,         0.234,         0.359,         0.163,       134.286,         0.002,         0.003,         2.155,        90.135,        34.117,         1.065,        77.648,         0.937,         0.294,        0.0000,        0.0000,    0,        41.375,         1,      39,       8,Picarro IAEA,       0,       1
   549,   Q-13981,   2022/10/31 19:52:58,           1-39,       3,        -6.946,       -10.053,       -44.966,        -1.635,         19715,      -1,    1,   W-81933 / TNMJSQ_1_18_0 / 208 / 808 /,                                 OH-28 C,                 H2O, 1667246248.34,         0.246,         0.239,         0.373,         0.174,       129.856,         0.002,         0.003,         2.178,        90.489,        34.021,         1.076,        77.936,         0.937,         0.253,       -0.0000,        0.0000,    0,        41.438,         1,      39,       8,Picarro IAEA,       0,       1
   550,   Q-13981,   2022/10/31 20:02:00,           1-39,       4,        -6.977,       -10.099,       -45.357,        -1.643,         19724,       0,    1,   W-81933 / TNMJSQ_1_18_0 / 208 / 808 /,                                 OH-28 C,                 H2O, 1667246790.13,         0.259,         0.241,         0.372,         0.180,       130.881,         0.002,         0.002,         2.184,        90.527,        33.907,         1.081,        78.375,         0.938,         0.244,        0.0000,       -0.0000,    0,        41.375,         1,      39,       8,Picarro IAEA,       0,       1
